id,phones,label,intent,text,data-type,file
593,"['l', 'lʲ', 'j', 'ə', 's', 'ə', 'l', 'o', 'b̞', 'o', 'ɾ', 'l', 'e', 'z', 'ɛ', 'm', 'ɛ', 'l', 'a', 'ɪ', 's']",0,DecreaseBrightness,please lower basement lights,smart-lights-en-close,1535.wav
594,"['p', 'i', 'm', 'e', 'ð', 'ɹ̩', 'l', 'a', 'ɪ', 'f', 'ə', 'l', 'uː']",3,SetLightColor,please make the light blue,smart-lights-en-close,1536.wav
595,"['v', 'i', 'z', 'm', 'e', 't', 'ɛ', 'ɪ', 'ʂ', 'o', 'l', 'a', 'ɪ', 'x', 'b̞', 'ɛ', 'ɪ', 'ɾ', 't']",3,SetLightColor,please make the patio light red,smart-lights-en-close,1537.wav
596,"['j', 'ɴ', 'i', 'iː', 'ʂ', 'ɻ̩', 'm', 'uə', 'i']",5,SwitchLightOn,please need some light,smart-lights-en-close,1538.wav
597,"['ʁ', 'ɾ', 'ɨ', 'ʁ', 'ɪ', 'ʂ', 'ʌ', 'm', 'w', 'a', 'i', 'ɴ', 'e', 'ɕ', 'æ', 'ɴ', 'tɕʰ', 'uː']",5,SwitchLightOn,please need some light in the kitchen,smart-lights-en-close,1539.wav
598,"['t͡ʃʲ', 'œ', 'ŋ', 'ə', 'n', 'ʂ', 'l', 'uː', 'l', 'a', 'ɪ', 's', 't', 'ʏ', 't', 'ɪ', 'ŋ', 'x', 'w', 'ɔ', 'ə', 'm', 'i']",3,SetLightColor,Change loo lights to pink for me,smart-lights-en-close,154.wav
599,"['p', 'uə', 'ɨ', 'e', 'i', 'n', 'ʂ', 'o', 'n', 'uə', 'a', 'i', 'iː']",5,SwitchLightOn,please some light,smart-lights-en-close,1540.wav
600,"['v', 'w', 'ɤ̆', 'iː', 'z', 's', 'ɔ', 'ŋ̟', 'm', 'a', 'iː', 'm', 'ɪ', 'tɕ', 'j', 'iː', 't͡ʃʲ']",5,SwitchLightOn,please some light in the kitchen,smart-lights-en-close,1541.wav
601,"['ɪ', 'l', 'f', 'ɥ', 'i', 't͡ʃʲ', 'p', 'a', 'l', 'ə', 'ɾ', 'a', 'f', 'ɔ', 'ʁ', 'a', 'n', 'l', 'a', 'ɪ', 'n', 's', 't', 'uː', 'm', 'lʲ', 'i', 'z', 'ə', 'n']",3,SetLightColor,please switch color of all lights to green,smart-lights-en-close,1542.wav
602,"['b', 'ɪ', 'f', 'w', 'uə', 'ə', 'ɛ', 'ʃ', 'v', 'a', 'ɪ', 's', 'a']",4,SwitchLightOff,please switch lights off,smart-lights-en-close,1543.wav
603,"['p', 'ʀ', 'ɾʲ', 'ts', 'u', 'ɛ', 'x', 'ɹ̩', 'ə', 'f', 'l', 'ɑ', 'œ̃', 'ə', 'n', 'f', 'l', 'a', 'ɪ', 't']",4,SwitchLightOff,please switch off lounge lights ,smart-lights-en-close,1544.wav
604,"['t', 'uə', 'ʊ', 'ɪ', 's', 'ɹ̩', 'l', 't͡ʃ', 'a', 's', 'ɪ', 'n', 'k', 'ɛ', 's', 'tʲ', 'ə', 'm', 'a', 'ɪ', 's', 'ə', 'a', 'f', 'b', 'i', 'o', 't', 'ə', 'ɾ']",4,SwitchLightOff,please switch off the kitchen lights after you cook,smart-lights-en-close,1545.wav
605,"['p', 'ʁ', 'i', 's', 'uə', 'a', 'x', 'y', 'ʁ', 'a', 'ʁ', 'f', 'ʁ', 'ɪ', 'ɕ', 'j', 'ɔ', 'lʲ', 'ɪ', 'ʁ', 'l', 'ɒ', 'ɪ', 'k']",4,SwitchLightOff,please switch off the studio lights,smart-lights-en-close,1546.wav
606,"['p', 'ʁ', 'i', 'z', 't', 'ə', 'ɪ', 'n', 'ʃ', 'ʏ', 's', 't', 'ɹ̩', 'm', 'p', 'ɾ', 'a', 'ɪ', 'n', 'ɛ', 'zʲ', 't', 'ɪ', 'n', 's', 't', 'ɯ', 'ɾ', 'a', 'lʲ', 't']",1,IncreaseBrightness,"please the increase the brightness, it's too dark",smart-lights-en-close,1547.wav
607,"['p', 'l', 'ɛ', 's', 't', 'a', 'n', 'ts', 'a', 'ʊ', 'n', 'ð', 'a', 'l̪', 'a', 'ɪ', 't', 'f', 'ɹ̩', 'm', 'i']",0,DecreaseBrightness,please turn down the light for me,smart-lights-en-close,1548.wav
608,"['p', 'ʁ', 'i', 's', 't', 'ʃ', 'ɔ', 'n', 'w', 'a', 'ɪ', 'l', 't', 'ə', 'n']",5,SwitchLightOn,please turn lights on,smart-lights-en-close,1549.wav
609,"['k', 'e', 'lʲ', 'ə', 'mʲ', 'ɪ', 'd', 'ɪ', 'n', 'ʀ', 'ʊ', 'm', 'l', 'a', 'ɪ', 'e', 't', 'o', 'pʲ', 'ɪ', 'ŋ', 'k', 'p', 'uə', 'ɾ', 'ʌ']",3,SetLightColor,Change meeting room lights to pink.,smart-lights-en-close,155.wav
610,"['l', 'i', 'x', 't', 'ə', 'n', 'a', 'ʊ', 's', 'n', 'ɔ', 'n', 't', 'lʲ', 'i', 'ʐ', 'ʊ', 'm', 'l', 'a', 'ɪ', 't͡ʃ']",4,SwitchLightOff,please turn off laundry room lights,smart-lights-en-close,1550.wav
611,"['pʲ', 'ɪ', 't͡ʃʲ', 'o', 'l', 'ɒ', 'f', 'uə', 'ɪ', 'zʲ', 'ɒ', 'ɾ', 'ʏ', 'w', 'a']",4,SwitchLightOff,please turn off lights everywhere,smart-lights-en-close,1551.wav
612,"['t', 'ʁ', 'ʊ', 'z', 'ɪ', 's', 't', 't͡ʃʲ', 'œ', 'n', 'ə', 'a', 'ʁ', 'x', 't', 'ɔ', 'l', 't', 'ɪ', 'm', 'a', 'ɪ', 't']",4,SwitchLightOff,please turn off parking lights,smart-lights-en-close,1552.wav
613,"['k', 'ɾʲ', 'i', 'x', 't', 'k', 'œ', 'n', 'lʲ', 'n', 'a', 'ʊ', 's', 'ð', 'ə', 'h', 'e', 'ə', 's', 'w', 'a', 'ɪ', 't']",4,SwitchLightOff,please turn off the house lights,smart-lights-en-close,1553.wav
614,"['p', 'ʁ', 'ɾʲ', 'ɪ', 'œ', 'lʲ', 'o', 's̪', 'uə', 'ɪ', 'tʲ']",4,SwitchLightOff,please turn off the lights,smart-lights-en-close,1554.wav
615,"['p', 'ʁ', 'e', 'ɕ', 'ɹ̩', 'ɻ', 'uə', 'ɒ', 'f', 'ə', 'l', 'a', 'ɪ', 'ʂ', 'ʌ', 'n', 'ð', 'ə', 'k̟ʲ', 'ɪ', 'n', 'tʂ', 'ɾ', 'u']",4,SwitchLightOff,please turn off the lights of kids room,smart-lights-en-close,1555.wav
616,"['p', 'ʁ', 'i', 's', 'tʲ', 'ɒ', 'ʁ', 'a', 'm', 'a', 'ɪ', 'tʲ']",5,SwitchLightOn,please turn on the lights,smart-lights-en-close,1556.wav
617,"['d', 'l', 'ɪ', 's', 't͡ʃʲ', 'ɔ', 'ʁ', 'n', 'a', 'ʁ', 'b̞', 'ʁ', 'a', 'ɪ', 's', 'a', 'm', 't͡ʃʲ', 'ə', 'n', 'd', 'ɪ', 'ŋ', 'ɪ', 'm', 'ə']",5,SwitchLightOn,please turn on the lights of changing room,smart-lights-en-close,1557.wav
618,"['v', 'ɪ', 's', 't͡ʃʲ', 'a', 'ɪ', 'n', 'ə', 's', 'ɛ', 't͡ʃ', 'v', 'i', 'l', 'a', 'ɪ', 'f', 'ts', 'ɔ', 'ð', 'ə', 'v', 'a', 'f', 't', 'ɾ', 'ɛ', 'lʲ', 'i', 'n', 'a', 'ɪ', 'n']",2,SetLightBrightness,please turn the pantry lights to level thirty nine,smart-lights-en-close,1558.wav
619,"['p', 'ɾ', 'a', 'm', 'ɪ', 'ɕ', 'j', 'œ', 'ə', 'o', 'm', 'b', 'a', 'ʊ', 'm', 'ɕ', 'ə', 'n', 'ə', 'ɾ', 'a', 'ɪ', 'ə', 'ɲ', 'ɪ', 'ʊ']",5,SwitchLightOn,put on the serial bulbs in the dining room,smart-lights-en-close,1559.wav
620,"['t', 'œ', 'n', 's', 'ɑ', 'f', 'ɛ', 'ts', 'a', 'ɪ', 'ɛ', 's', 't', 'ʏ', 'k̟ʲ', 'e', 'ŋ', 'n', 'b', 'z']",3,SetLightColor,Change office lights to pink please.,smart-lights-en-close,156.wav
621,"['b', 'ʊ', 'ə', 'n', 'dʲ', 'ɪ', 'l', 'a', 'ɪ', 'ts', 'ʊ', 'n', 'ð', 'ɑ', 'a', 'ʊ', 'f', 'i', 'ə', 'f', 'ɔ', 'n', 'k', 'ɾ', 'e', 'm', 't']",3,SetLightColor,put the lights in the office on green,smart-lights-en-close,1560.wav
622,"['p', 'ɔ', 'n', 't', 'a', 'ɪ', 'ɛ', 'ʃ', 'a', 'n', 'd', 'ə', 'v', 'ɛ', 'ɴ', 'ʃ', 't', 'ɪ', 'm', 'b', 'ʊ']",5,SwitchLightOn,put the lights on in the vestibule,smart-lights-en-close,1561.wav
623,"['p', 'ɾ', 'e', 'ɾ', 'ɪ', 'ʃ', 'ə', 'n', 'ɾ', 'a', 'k', 'k̟ʲ', 'ə', 'n', 'ɪ', 's', 'a', 'ʊ', 's', 'l', 'a', 'ɪ', 'x', 'f', 'w', 'a', 'lʲ', 'ɪ']",0,DecreaseBrightness,reduce brightness of light bulbs,smart-lights-en-close,1562.wav
624,"['ts', 'ɔ', 'ʏ', 'f', 't', 'k', 'uː', 'lʲ', 'i', 'n', 'm', 'a', 'ɪ', 's']",3,SetLightColor,select green light,smart-lights-en-close,1563.wav
625,"['ts', 'ə', 'n', 'p', 'ʁ', 'e', 'ɡ', 'ə', 'n', 'ə', 'f', 'ɑ', 'f', 'a', 'ə', 'l', 'a', 'ɪ', 't', 'uə', 'ə', 'f', 'ɹ̩', 'ə', 's', 'p', 'i', 'ə']",2,SetLightBrightness,set brightness of all lights to fifty,smart-lights-en-close,1564.wav
626,"['ts', 'ɛ', 't', 'v', 'a', 'j', 't', 'ə', 'n', 'ə', 'ts', 'a', 's', 't', 'ʁ', 'h', 'a', 'ʊ', 's', 'l', 'ʊ', 'z', 'ɪ', 's', 't', 'ɪ', 'f']",2,SetLightBrightness,set brightness of house to fifty,smart-lights-en-close,1565.wav
627,"['h', 'ɛ', 'p', 'ɾ', 'a', 'ɪ', 't', 'œ̃', 's', 't', 'uə', 'f', 'a', 'ɪ']",2,SetLightBrightness,set brightness to five,smart-lights-en-close,1566.wav
628,"['ts', 'ɛ', 'b̞', 'a', 'ɪ', 'a', 'ð', 'ə', 'v', 'o', 'f', 'uə', 'ʁ', 'ɛ̃', 'ʏ', 'n', 'tʲ', 'd', 'ɪ', 'k', 'lʲ', 'uː', 'o']",2,SetLightBrightness,set light at level twenty two,smart-lights-en-close,1567.wav
629,"['t͡ʃʲ', 'ɛ', 's', 't', 'd', 'ɪ', 'b', 'a', 't͡ʃʲ', 'ʏ', 'm', 'a', 'ɪ', 's', 't', 'ɛ', 't', 'ɹ̩', 'lʲ', 'i', 'n', 'a', 'ɪ', 'n']",2,SetLightBrightness,set the bedroom lights to thirty nine,smart-lights-en-close,1568.wav
630,"['ts', 'a', 's', 'ɛ', 'k', 'ʁ', 'ɑ', 'l̪', 'ə', 'a', 'ʋ', 'mʲ', 'e', 'lʲ', 'i', 'ŋ', 'n', 'e', 'ə', 'm', 'a', 'ɪ', 't', 'ɹ̩', 'p', 'ʁ', 'uː', 'ʁ']",3,SetLightColor,set the color of meeting room lights to blue,smart-lights-en-close,1569.wav
631,"['t͡ʃʲ', 'ə', 'n', 't͡ʃʲ', 't', 'ə', 't', 'a', 'ɪ', 'x', 'ə', 'tʰ', 'l', 'a', 'ɪ', 't', 'e', 'ɾ', 'ʀ', 'uː', 'm']",3,SetLightColor,Change the backyard light to green,smart-lights-en-close,157.wav
632,"['d', 'a', 's', 'm', 'ɪ', 'h', 'a', 'n', 's', 'e', 'lʲ', 'ɪ', 'a', 's', 'ð', 'ɛ', 's', 'n', 'i', 'l', 'a', 'ɪ', 'ɛ', 'ts', 'ɪ', 'tɕ', 'ɪ', 'k', 'ɛ', 'z', 'a', 'ð']",2,SetLightBrightness,set the intensity of the tubelight to two percent,smart-lights-en-close,1570.wav
633,"['a', 'ɾ', 'ʌ', 'l̪', 'a', 'ɪ', 'tsʰ', 'ʌ', 'ŋ', 'ɴ', 'ɹ̩', 'tɕʰ', 'y', 'i', 'ɴ', 'tɕ', 'i', 'ŋ', 'm', 'ʌ', 'n', 'tʂ', 'ʌ', 'ŋ', 'v', 'ʌ', 'v', 'o', 'uə', 'tʂʰ', 'uə', 'a', 'ɴ', 'i', 'ŋ', 't͡ɕ', 'uː']",2,SetLightBrightness,set the lights in the changing room to level twenty two,smart-lights-en-close,1571.wav
634,"['tʂ', 'ə', 'l', 'ɾ', 'ə', 'l', 'a', 'j', 's', 'u', 's', 'h', 'ɛ', 'n', 'f', 'ɹ', 's', 'ɛ', 'd']",2,SetLightBrightness,set the living room lights to ten percent,smart-lights-en-close,1572.wav
635,"['ts', 'ɪ', 'l', 't', 'a', 'n', 't', 'ɪ', 'p', 'ʁ', 'ɛ', 'ə', 'n', 'a', 'x', 't', 'ɔ', 'ɾ', 'ɔ', 'n', 'ɾʲ', 'ɪ', 'ə']",2,SetLightBrightness,set the pantry brightness to twenty,smart-lights-en-close,1573.wav
636,"['ʂ', 'ɛ', 'v', 'ə', 'n', 'dʲ', 'i', 't', 'uə', 'ʏ', 'ɪ', 'z', 'w', 'a', 'ə', 'ɾ', 'b', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ɪ', 'ʃ', 'ɪ', 'bʲ', 'ɪ']",2,SetLightBrightness,seventy-three is what the brightness should be.,smart-lights-en-close,1574.wav
637,"['ɕ', 'ə', 'b̞', 'a', 'f', 'ʏ', 'k̟ʲ', 'ɛ', 'l', 't͡ʃʲ', 'uː', 'm', 'w', 'a', 'ʁ', 'i']",4,SwitchLightOff,shut off the kitchen light,smart-lights-en-close,1575.wav
638,"['ts', 'ɪ', 'm', 'a', 'ɪ', 'n', 's', 't', 'a', 'ʏ', 't', 'l', 'ɪ', 'ts', 'ə', 'n', 'h', 'ɪ', 'ɛ', 'lʲ', 't͡ʃʲ', 'ɪ', 'ə', 'n', 'a', 'x', 'ð', 'e', 'b̞', 'ɔ', 'ʊ', 'ʃ']",1,IncreaseBrightness,"so much darkness in here, turn up the bulbs",smart-lights-en-close,1576.wav
639,"['s', 'ʌ', 'm', 'w', 'a', 'j', 'tʰ']",5,SwitchLightOn,some light,smart-lights-en-close,1577.wav
640,"['ʃ', 'ɔ̃', 'm', 'w', 'a', 'ɪ', 'n', 'ð', 'ə', 'k', 'ɪ', 'n', 't͡ʃ', 'ɛ', 'n']",5,SwitchLightOn,some light in the kitchen,smart-lights-en-close,1578.wav
641,"['a', 'm', 'a', 'ɪ', 'k', 'y', 'm', 'ə', 'ts', 'uə', 'ts', 'ʊ']",5,SwitchLightOn,some lights in the kitchen,smart-lights-en-close,1579.wav
642,"['t͡ʃʲ', 'i', 'n', 'ə', 'l̪', 'i', 'z', 'uː', 'm', 'ɪ', 'n', 'ɹ', 'a', 'j', 'z', 'n', 'æ', 'f', 't', 'ɹ̩', 's', 'ɒ', 'j', 'v', 'ɪ', 'n', 't', 'iː', 'f', 'ʁ', 'i']",2,SetLightBrightness,Change the basement brightness to seventy-three.,smart-lights-en-close,158.wav
643,"['s̪', 'tɕ', 'ʏ', 'lʲ', 'j', 'o', 'l', 'a', 'ɪ', 'i', 'ts', 'uə', 'a', 'tʰ']",4,SwitchLightOff,studio lights off,smart-lights-en-close,1580.wav
644,"['s', 't', 'ø', 'lʲ', 'ɪ', 'ə', 'ʁ', 'a', 'ɪ', 'ɛ', 's̪', 'a', 'n', 't', 'ʁ', 'ɪ']",5,SwitchLightOn,studio lights on please,smart-lights-en-close,1581.wav
645,"['x', 'w', 'ɪ', 'l', 't͡ʃʲ', 'p', 'ɛ', 'ə', 'f', 'ʏ', 'ə', 'm', 'a', 'ɪ', 's', 'ə']",4,SwitchLightOff,switch bathroom lights off,smart-lights-en-close,1582.wav
646,"['ʃ', 'uə', 'ʊ', 'l', 'x', 'h', 'a', 'ʊ', 's', 'w', 'a', 'ɪ', 'ɛ', 's', 'a']",4,SwitchLightOff,switch house lights off.,smart-lights-en-close,1583.wav
647,"['t͡ʃʲ', 'ɥ', 'ə', 'x', 'l', 'a', 'ɪ', 'x', 'a', 's']",4,SwitchLightOff,switch lights off,smart-lights-en-close,1584.wav
648,"['ʃ', 'u', 'ə', 'ts', 'v', 'a', 'ɪ', 'ɛ', 'ts', 'ɑ', 'l', 'n']",5,SwitchLightOn,switch lights on,smart-lights-en-close,1585.wav
649,"['s', 'v', 'ɥ', 'ɨ', 'ʃ', 'v', 'a', 'ɪ', 's̪', 'ə', 'a', 'n', 'ɪ', 'n', 'f', 'a', 's', 't', 'ə', 'b', 'ʏ', 'ʁ', 'ə']",5,SwitchLightOn,switch lights on in vestibule,smart-lights-en-close,1586.wav
650,"['ts', 'ɪ', 'x', 'a', 'ʊ', 'x', 'ə', 'n', 'ɔ', 'ʏ', 'lʲ', 'ɪ', 'ɾ', 'ʊ', 'm', 'l', 'a', 'ɪ', 's']",4,SwitchLightOff,switch off laundry room lights,smart-lights-en-close,1587.wav
651,"['ts', 'v', 'ʏ', 't', 'ə', 'f', 'ə', 'n', 'd', 'ə', 'm', 'a', 'ə', 'tʂ', 'ɾ', 'ɔ', 'm', 'l', 'a', 'ɪ', 's']",4,SwitchLightOff,switch off the bathroom lights,smart-lights-en-close,1588.wav
652,"['k', 'ʏ', 't͡ʃ', 'a', 'ʊ', 'f', 'd', 'ə', 'l', 'a', 'm', 's', 'p', 'lʲ', 'ɪ', 'z']",4,SwitchLightOff,switch off the lamps please,smart-lights-en-close,1589.wav
653,"['t͡ʃʲ', 'e', 'm', 's', 'ə', 'v', 'ɛ', 'ɪ', 's', 'ə', 'n', 'ɪ', 'n', 'p', 'ɾ', 'ɪ', 'n', 's', 'ts', 'ʏ', 't', 'ɪ']",2,SetLightBrightness,Change the basement brightness to two,smart-lights-en-close,159.wav
654,"['ts', 'w', 'ɛ', 'ʐ', 'ɒ', 'ʁ', 'f', 'a', 'ʁ', 'w', 'a', 'iː', 'ɪ', 'ɴ', 'ə', 'ts', 'uə', 'ɪ', 'ʀ', 'a', 'ɪ']",4,SwitchLightOff,switch off the light in the toilet,smart-lights-en-close,1590.wav
655,"['ʃ', 'w', 'ɛ', 'ʂ', 'a', 'f', 'ɹ̩', 'm', 'a', 'ɪ', 'z']",4,SwitchLightOff,switch off the lights,smart-lights-en-close,1591.wav
656,"['w', 'ɨ', 't', 'a', 'ə', 'n', 'v', 'ɛ', 's', 't', 'ə', 'm', 'ɪ', 'ə', 'm', 'a', 'ɪ', 's', 'a', 'ʊ']",4,SwitchLightOff,switch off vestibule lights off.,smart-lights-en-close,1592.wav
657,"['ts', 'w', 'ɪ', 't͡ʃʲ', 'ɹ̩', 'l', 'ɔ', 'ʁ', 'a', 'ʐ', 'ə', 'w', 'a', 'ɪ', 's', 'd', 'u', 'pʲ', 'e', 'ɪ']",3,SetLightColor,"switch the garage light to  pink
",smart-lights-en-close,1593.wav
658,"['t', 'uə', 'ɪ', 't', 'ə', 'l', 'æ', 'm', 'f', 'ɑ']",4,SwitchLightOff,switch the lamps off,smart-lights-en-close,1594.wav
659,"['ɪ', 'ts', 'uə', 'ə', 'x', 'd', 'ə', 'l', 'a', 'ɪ', 'ts', 'u', 'v', 'ʊ', 'n']",3,SetLightColor,switch the light to blue,smart-lights-en-close,1595.wav
660,"['t', 'e', 'k', 'ə', 'ʊ', 'h', 'a', 'ɪ', 's', 'a', 'ə', 'a', 'f', 't', 'ɾ', 'a', 'ɛ', 'l', 's', 'ɕ', 'ɔ', 'n', 'ɛ', 's', 'p', 'ɑ', 's', 'ə', 'n', 'd', 'ə']",4,SwitchLightOff,take all lights off  as soon as possible,smart-lights-en-close,1596.wav
661,"['b̞', 'æ', 'ɕ', 'i', 'o', 'lʲ', 't͡ɕ', 'o', 'b', 'a', 'i', 'tɕʰ', 'y', 'ɴ', 'i', 'tʂ', 'œ', 'o', 'lʲ', 'e', 'tɕ', 'e', 'æ', 'ɳ', 'o', 'ɾ', 'uə']",0,DecreaseBrightness,"the backyard is too bright, can you turn it down a little",smart-lights-en-close,1597.wav
662,"['n', 'ə', 'b̞', 'a', 'tʂ', 'ə', 'm', 'l', 'a', 'ɪ', 'z', 'o', 'n', 'i', 'ɾ', 'ɹ̩', 't͡ʃʲ', 'e', 'ɪ', 'n', 'ʂ', 'ɻ̩', 'l', 'uə']",3,SetLightColor,the bathroom lights need changed to blue,smart-lights-en-close,1598.wav
663,"['ə', 'm', 'a', 'ɪ', 'ð', 'ɪ', 'm', 'l', 'a', 'e', 's̪', 'ʊ', 'l', 'i', 'ʂ', 'ʊ', 'l', 'o', 'ð', 'ə', 'ɾ']",3,SetLightColor,the bedroom lights need to glow red,smart-lights-en-close,1599.wav
664,"['a', 'ɪ', 'n', 'd͡ʒ', 'a', 's', 't', 'ɹ̩', 'ts', 'a', 'ʊ', 'o', 'm', 'a', 'ɪ', 's', 't', 'tʲ', 'ɪ', 'tʂʰ', 'f', 'ɔ', 'n', 'iː', 'tʲ', 'ɛ', 'ɔ', 'z']",2,SetLightBrightness,Adjust the cella lights to twenty two,smart-lights-en-close,16.wav
665,"['tʂ', 'ɪ', 'n', 'ɾ', 'o', 'm', 'e', 'ɪ', 'ɾ', 'o', 'm', 'a', 'ɪ', 'i', 's', 'ɻ̩', 'l', 'u']",3,SetLightColor,Change the bed room lights to blue,smart-lights-en-close,160.wav
666,"['ð', 'ə', 'b̞', 'ɔ', 'l̪', 'l', 'ɻ', 'u', 'ŋ̟', 'i', 'z', 'i', 'd', 'ə', 'n', 'd', 'e', 'x', 'ɔ', 'z', 'ð', 'ə', 'l', 'a', 'j', 'z']",4,SwitchLightOff,"the boardroom is done, take off the lights",smart-lights-en-close,1600.wav
667,"['d', 'ɛ', 'ts', 'a', 'ʊ', 'b̞', 'ə', 'ɪ', 's', 'k', 'ʁ', 'o', 'z', 'ɪ', 'n', 'd', 'ɔ', 'ɾ', 'b', 'ɪ', 's', 't', 'a', 'ɪ', 'n', 'a', 'ʊ', 'f', 'b', 'e', 'b', 'a', 'ɪ', 'ɛ', 'l', 'ɪ', 'ʃ']",1,IncreaseBrightness,"the cellar is cold and dark, please turn up the brightness",smart-lights-en-close,1601.wav
668,"['d', 'ɑ', 'h', 'a', 'ʀ', 'ʊ', 's', 'ɛ', 's', 't', 'ɡ', 'a', 'lʲ', 'ɪ', 'n', 't', 'ʏ', 'ð', 'ɹ̩', 'ə', 'm', 'ɔ', 'l̪', 'a', 'ɪ', 't', 'a', 'n', 'a', 'ʊ', 'f', 'b', 'e', 'v', 'a', 'ɪ', 'ɛ', 'n', 'ɛ', 'ə', 's', 'p', 'ʀ', 'ɪ', 'ʃ']",1,IncreaseBrightness,"the house is getting too little light, turn up the brightness please",smart-lights-en-close,1602.wav
669,"['ts', 'ɪ', 'k', 'j', 'i', 's', 'ʏ', 'n', 't͡ʃ', 'ʏ', 'n', 'a', 'bʲ', 'i', 's', 'o', 'p', 'ɾ', 'ʀ', 'a', 'ɪ']",0,DecreaseBrightness,the kitchen should not be so bright.,smart-lights-en-close,1603.wav
670,"['d', 'o', 'ð', 'w', 'a', 'ɾ', 'ʐ', 'm', 'e', 'n', 'ɪ', 'ʏ', 'mʲ', 'ɛ', 's', 'ts', 'uː', 'b', 'i', 't͡ʃʲ', 'a', 'lʲ', 'n', 'd', 'a', 'f']",4,SwitchLightOff,the large meeting room lights needs to be turned off,smart-lights-en-close,1604.wav
671,"['t', 'ə', 'b̞', 'a', 'j', 'ɪ', 'z', 'y', 'p', 'ɹ', 'a', 'j', 'tʰ', 's', 'o', 'w', 't͡ʃʲ', 'ɹ̩', 'n', 'ɪ', 't', 'a', 'w', 'z', 't̪ʰ', 'ə', 'l', 'a', 'j', 'tʰ', 'ə', 'z', 't', 'u', 'p', 'ɾ', 'a', 'j', 's', 'o', 'w', 'tʂʰ', 'ɹ̩', 'n', 'ɪ', 'd', 'a', 'w']",0,DecreaseBrightness,the light is too bright so turn it down,smart-lights-en-close,1605.wav
672,"['ʁ', 'a', 'ɪ', 't͡ʃʲ', 'e', 'tʲ', 'ə', 'm', 'iː', 'l', 'ɡ', 'l', 'o', 'ɪ', 'm', 'ə', 's', 't', 'ɔ', 'ɾ', 'ɪ', 'a', 'ʁ']",3,SetLightColor,the lights need to be blue in the studio,smart-lights-en-close,1606.wav
673,"['d', 'ɑ', 'l', 'ɨ', 'h', 'a', 'ɪ', 's', 't', 'ɪ', 'm', 'a', 'ɪ', 'n', 'ʃ', 'uə', 'w', 'a', 'ɪ', 'zʲ']",0,DecreaseBrightness,the loo has too much lights,smart-lights-en-close,1607.wav
674,"['ʋ', 'ɾ', 'o', 'l', 'ʏ', 'ə', 'ɪ', 'l', 'z', 'a', 'lː', 'ə', 'ɾ', 'ʊ', 't', 'a', 'l', 't͡ʃʲ', 's', 't', 'a', 'ɪ', 'n', 'ə', 'a', 'f', 't', 'e', 'f', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ə', 'ʂ', 'uː', 'b̞', 'o', 'ʁ', 'f']",1,IncreaseBrightness,"the loo is a little dark, turn up the brightness a little",smart-lights-en-close,1608.wav
675,"['d', 'ɑ', 'h', 'f', 'ɛ', 's', 'h', 'a', 's', 't', 'tʲ', 'ɪ', 'ʏ', 'ʁ', 'm', 'ɪ', 'ʃ', 'ɔ', 'ə', 'ɪ', 't', 'ɪ', 'pʲ', 'e', 'n', 's', 't', 'uː', 'b', 'i', 't', 'ɹ̩', 'ə', 'n', 'd', 'ɛ', 'n']",0,DecreaseBrightness,"the office has too much light , it needs to be turned down",smart-lights-en-close,1609.wav
676,"['tʲ', 'e', 'n', 'ɪ', 'ð', 'ə', 'ɾ', 'a', 'ɪ', 'ɛ', 'z', 'ə', 'n', 'ɪ', 's', 'a', 'ð', 'ɹ̩', 'l', 'a', 'ɪ', 'f', 'ts', 'u', 't', 'uə', 'ə', 'n', 'ɾʲ', 'i', 'tʂ', 'u', 'p', 'ɹ̩', 'l', 'f', 'u', 'n', 't']",2,SetLightBrightness,Change the brightness of the lights to twenty two percent,smart-lights-en-close,161.wav
677,"['d', 'ɑ', 'f', 'ɪ', 's', 't', 'ɛ', 'ts', 'ɔ', 'n', 'lː', 'ɛ', 'ɾ', 'n', 'ʊ', 'n', 's', 'lʲ', 'ʏ', 'd', 'a', 'b', 'ɪ', 's', 't', 'k', 'a', 'ɪ', 'n', 'a', 'n', 'ð', 'o', 'ə', 'ʁ', 'ɒ', 't͡ʃ']",1,IncreaseBrightness,"the office is a little too dark, please turn on the lights",smart-lights-en-close,1610.wav
678,"['d', 'ɨ', 'f', 'a', 'ə', 'k̟ʲ', 'ɪ', 'ŋ', 'ɛ', 'ʀ', 'i', 'ə', 'n', 'e', 'ə', 'n', 'o', 'w', 'a', 'ɪ', 's̪', 'a', 's']",4,SwitchLightOff,the parking area need the lights off,smart-lights-en-close,1611.wav
679,"['b', 'ɪ', 'x', 'a', 'n', 'i', 's', 'm', 'a', 'l', 'a', 'ɪ', 'ɾ']",1,IncreaseBrightness,the shed needs more light,smart-lights-en-close,1612.wav
