,wav_id,transcript,label
922,1659fbd3888ace0318cb10fd77f6b5c1_59aff78e33279334d900000c,b̞ a tɕʰ y tɕ iː ɕ ɒ b̞ ɒ ð uə ɒ tʲ s̪ iː,1
923,c19b57e6daa795c9d5431557c54c8e00_59c1de24332793133e00004b,b i t̪ʰ uə ə t̪ ɒ x ɒ,0
924,43d2b1445e015e5888bd6b366b5abc29_59c0850f3327937b8f000074,tɕ j t̪ a ʊ x ɒ,0
925,0d12afbe3c846411e80c4c8f35611544_59be6494332793217300009b,s ɒ m a ɳ tɕ i s̪ u ʔ a p uə a x a ɳ,0
926,70d6efcce963428421a6a603845ff4ab_59b9f5663327931dc500000e,j æ j o uə d͡ʒ ɒ ŋ,1
927,7f6a83e5d6cf2b222ea7021e382b840e_59be1a83332793317c00000e,tʰ a ɪ tʰ o ŋ tʂ o ŋ s e i uə æ ɾ ts ʌ m a ɾ ð a o,1
928,f3e230e9b812c00b6c6561e1f7daf3fb_59c207743327930613000015,w ɛ ʁ tʲ y l a ɪ ɴ tʂ o,1
929,f298784a4302c7ddcbfbf435fb221a6f_59c115d03327937b3f000013,lʲ ɪ n a l s̪ ə ɪ n t͡ʃʲ ɪ tʲ ɪ l n s a ɕ a ʊ p ʁ ɔ s̪ o l b̞ ɨ ts a,1
930,bc1a1525ead24c2233bd86117ea628bf_59ad1f7f33279304e400005e,h ɒ,0
931,bdde6ab135d1195948d5dd465c1b9cc2_59b2227e33279304ad000040,ts uə w a m uə x a v a,1
932,1b9d5430bbc6fc3052f1642e0d1b1554_59aa0adc3327931d0b000008,t͡ʃʲ ɪ b a n d a t ɔ ʀ ɪ d ɹ̩ d u a l,1
933,5d44d3077c149b2a47e7e4d876167c1a_59b2301533279310c4000016,w ɛ ʔ ɒ t̪ʰ ɨ,1
934,e80fbab3d1c9158cf46dfc2794543300_59a91750332793668100000f,t ɒ ŋ x ɒ ɴ uə ʂ ɒ n t ɒ ʁ uə o,1
935,8ab467998b3d2583db6ad8e76b333e88_59be573833279304c300015f,ɒ p a tɕʰ i tɕ i ə ð ə i e ɴ a,1
936,f5d3d3c17291fa300b494b3dcb81d81e_59b1ff5833279305be00002d,t͡ɕ y uː l uə m uə tɕʰ i e ʂ ɻ̩ a l̪ tʰ ʌ l a ɪ s ɪ tʂ o m uː ŋ k uə o ŋ tʂʰ a,1
937,862cfc47549a990ac2251770ba7e42d9_59af77df332793049d00002e,ʂ iː t ɒ l̪ a ɴ,1
938,0727a86d05e485a526109bb65bb2d70c_59bb9cd1332793097b000031,t̪ a f ɔ ŋ̟ j e ʁ w a f u dʲ y ʁ o ð j a ɴ,1
939,595fb360ddbb4c395f9bccf8aa4486b0_59b91ff233279304b7000015,w a ɾʲ ɛ a ɒ ɴ tɕʰ iː ð o s p a ɪ o t uə o ð a ʁ o s a pʲ e s a,1
940,5f8498306613ee7775866ac285163050_59c10eb83327936852000033,a ɪ ʂ ɒ m w a l ʊ ɡ a,1
941,bf967374458ab3e507834e0da5484c03_59bc599c33279304b8000020,t a o tɕ i ʂ ŋ ɒ tʰ ɒ e,1
942,bf967374458ab3e507834e0da5484c03_59bc59a433279304b8000023,ts ɒ k͡p̚ uə ɕ y k uə a ŋ pʰ i ɴ iː ɕ i æ n ʂ ɒ o j iː ʌ t ɪ,1
943,90ba2ee60bbe0970f564aef12b460c08_59b355a93327930468000042,ts uə ð j x ɑ,0
944,90ba2ee60bbe0970f564aef12b460c08_59b355af3327930468000045,v ə ɕ i n tɕ i æ ɴ tsʰ ɹ̩ tʂʰ y ʌ,1
945,842603e93d726c92206425be223343cc_59afb1793327930570000014,k͡p̚ uə j ɒ t ɒ o x uə a ɴ ʂ ɻ̩ tʂ o ŋ tɕ i ɻ ʌ n i t a ɻ ʌ n,1
946,83003d93a4337d6a70f6ab34357b3e6e_59ba1cc63327937c54000066,ʔ ɒ tɕʰ y ʁ a ŋ d a s ɻ̩ k uə,1
947,6f58d73a6323748391971fee9325f744_59ac1f1e33279304b100005f,ɒ w ʔ ɒ ŋ,0
948,6f58d73a6323748391971fee9325f744_59ac1f3633279304b1000069,ɒ v ɒ,0
949,6f58d73a6323748391971fee9325f744_59ac1f3b33279304b100006c,ə v a l ɪ ɕ i ə n a s ə tʂ o,1
950,6f58d73a6323748391971fee9325f744_59ac1f6433279304b1000077,k y tɕ a ʊ,2
951,6f58d73a6323748391971fee9325f744_59ac1f6933279304b100007a,l̪ æ a n ts ɒ ɪ s o uə f e i ts a n,1
952,6f58d73a6323748391971fee9325f744_59ac1f7533279304b100007d,t͡ʃʲ y ʒ ɒ,2
953,6f58d73a6323748391971fee9325f744_59ac1f7a33279304b1000080,ɛ p a ʁ ɡ ɪ o ɾ ɔ n,1
954,6f58d73a6323748391971fee9325f744_59ac1f8233279304b1000083,k y ʒ a,2
955,6f58d73a6323748391971fee9325f744_59ac1f8733279304b1000086,k ə g a ʃ i n ə n ts ɔ n ə,1
956,6f58d73a6323748391971fee9325f744_59ac1fa433279304b100008e,i ʒ a,2
957,6f58d73a6323748391971fee9325f744_59ac1fa933279304b1000091,s̪ ɔ tʂ i b̞ o ij j a ɳ,1
958,8284ac4dfece91b2c7debcc2c5e3c14d_59b235973327930b29000017,ɕ i æ ɕ i n tɕ i x a o t̪ a ɪ l a n tɕʰ ɒ ɪ tʂ o ŋ s̪ ɒ l̪ ɕ e tʂ ə ɴ l ɒ o t̪ ɒ ð ɪ,1
959,b3548d98ef4f0e45d8dbb99cd66ddf89_59ab5abb3327930b01000017,tɕ ə uə l a m a,1
960,0ff2392bc2d5e273c7e22fd286d976e4_59bcda21332793370a000018,t͡ɕ iː j iː ʂ ɨ k͡p̚ uə a j uə æ n ʂ o uə ɾ uə b uə,1
961,29348f16a739a1db1f631b24791a113c_59b29baf33279304c800018e,ɒ ʁ ɔ ʝ a ɲ a tʲ ə ɡ ʊ,1
962,5cffe1ae8c2437d4a4e11fc63baceee5_59ba5a343327930cbe00002c,a tɕ iː s ɔ ŋ̟ d ə ð w ɒ ɴ ts ɒ k͡p̚ ʌ ŋ̟ t ɒ,1
963,0a80804843a93599f52298ca14ce19d0_59aa305933279355cb000011,k͡p̚ uə o j a tʂ ɻ̩ ɕ i n ɴ a n s ɪ ʁ uə o ɾ ɹ̩ d a,1
964,b45e85a3391f5423c8c704558343b969_59ac9c2833279312250000e4,t̪ʰ e ɾ j uə e ʂ ɨ ð x uə o j o tʂ a n tɕʰ y,1
965,a7571efdb29b7f0d38c018cf56a696b0_59b381663327931dfa00006d,a ʊ h x a n s a e ə n m a ɪ n ʁ ɔ f,1
966,1d29b2fc398e4a68c371f0b02cafe968_59b12d213327930b2000001e,lʲ e n v ə ɛ f a uə dʲ i t a ʊ x ɒ,0
967,10e8972fdd96233f5f5b8d1c374e1092_59b798b433279343c700000c,t o a f ʌ d o l uə tɕ a j i a j e,1
968,70073d77f6d5ecbae8fdae7fac06d83a_59c1f3743327936d6f000009,ij j ɒ t͡ɕ ɻ̩ tsʰ ʌ k uə a ŋ ʂ ʌ,1
969,270a59fd7258c87cf7d7d909ce3629ea_59ab38623327930e88000008,k͡p̚ ʌ ɴ x uə a p uə o l ɪ tʰ ɔ a,1
970,254a344e61a6273e02f4a618796fc6e8_59ab9a623327930b11000175,k͡p̚ ɒ l̪ ʔ o ŋ̟ k͡p̚ ɒ s o ŋ̟ h a k͡p̚ a t͡ɕ ɨ,1
971,5693accf6be9e9c9823afc9c7632a6ff_59ae312833279360c100002c,ʔ ɒ p a ʔ a ɳ t͡ɕ i n ð ɤ b a,0
972,5693accf6be9e9c9823afc9c7632a6ff_59ae313533279360c1000037,ʔ u ɪ j ʔ u ɳ s ɒ x ɒ ɳ,0
973,61c2827e7f05defda2e2b2b9bf8856c2_59aa2dc23327934685000080,pʲ iː ð a ʁ,0
974,7f43605988241b35bf827d9115e9a90e_59bf8001332793594f000010,ɔ x pʲ ɪ m w a z a,1
975,83ec36c6d91493b703a1d1c7262ae59a_59b726c3332793126700002b,v a t͡ʃʲ ʏ ɪ x uə a ɡ uə lʲ ɪ y k ʌ uə d ә tɕ ɔ,1
976,31c08cfe788bb77cd0b35a82121aca07_59abb6c73327932d68000083,ɻ ʌ n tʂ ɻ̩ tʂʰ a o ŋ,1
977,76a44be786f0d7b11502b8ef952e9f66_59b3619a332793283f00000f,ɒ ɳ j iː ɒ w t͡ʃ e p ɒ ɳ ʂ j e tɕ i ʂ ɹ̩ ʂ ɒ tɕ i a p uə o uə tʂ ɻ̩ t̪ a o,1
978,72126f30cef0a81e8e6c923a8f138ee4_59b39971332793238200000e,ɻ ʌ w ɒ tʂ o uə s̪ uə tɕ i n ɴ d ɪ ts uə n i æ n t i n ɕ i æ,1
979,c1b767b5ef836b3f488c53b53a71a42c_59bb54723327930f5a000008,x ɒ n ʂ ɻ̩ t ɒ o f a ŋ,0
980,c1b767b5ef836b3f488c53b53a71a42c_59bb54793327930f5a00000e,uə ʌ t͡ɕ ə ɒ ʂ ɒ ŋ k͡p̚ o ŋ kʰ a,1
981,57017900dcd1d0415eef6c1f12d14d2f_59b60b763327933024000081,p uə tɕ i n w e ɪ t͡ɕ i ɒ,1
982,a7572f061706dad4fde72302286cff20_59af19d73327931a78000015,m ɨ ʒ a,1
983,353fd0a638486a5952e25a356c6207d6_59b9b1e133279312aa0000f2,t ɒ ʁ ɔ m ɒ ɴ i s ɪ k ɪ,1
984,a78e3bfad964e44f677a39b807ddce88_59b26959332793039a000058,ɪ t͡ʃʲ ʊ,1
985,9e159e14655bb7e973ab1ad8b44c4958_59aeb92533279308ec000112,w ʌ ɴ d ɒ o t͡ɕ y t̪ o i ŋ uə ʂ uə b̞ e t ɒ,1
986,9e159e14655bb7e973ab1ad8b44c4958_59aeb92e33279308ec000115,ɕ y ɕ j e ɒ,2
987,9e159e14655bb7e973ab1ad8b44c4958_59aeb93433279308ec000118,v ʌ ɾ ɒ tɕʰ y tʂ e ɒ ʁ ɳ ʌ iː m u o uə ʂ o b̞ e ð a,1
988,c7623ea24257bf43b08528e26bd75b35_59b9cc72332793654f00001e,tɕ y x uə a,1
989,4e72dcc95510226f390b2a147ec8416a_59be680a332793186a00000e,b̞ ɨ ʏ j o tɕʰ i e ɕ i ŋ o a p a d uə x uə e ɪ,1
990,6fcc2389a37dc3d9b87d62a843a73615_59b931083327932c9c00003f,k͡p̚ o ij j ɒ o ɒ o d i æ n j a ŋ ʂ ɻ̩ k͡p̚ o ŋ k͡p̚ uə t ɒ n,1
991,88c3c12e00ad8aeebd6a0c96426807be_59ae4549332793106e00010e,w a d ɒ n ɕ iː ʔ ɻ̩ ɹ ɾ ә j t͡ɕ ɨ ə,1
992,7204d4b2e3d0c815ab240ab9865a1150_59b5380c3327931e52000014,ɕ i a ŋ ɴ a k ʌ ʂ ɒ o y ʌ x ʌ b̞ ʌ b̞ ʌ ɾ e ɴ o,1
993,8556608322597cd08c9e4b77360df56b_59b7827d3327934afb00001f,ɒ tɕʰ i ŋ tʂ ɪ tʂ i ə,1
994,a98e49882e90ffbc5502b9c18a610f7d_59bdc8f5332793052000003b,s̪ ɒ l̪ x ɒ ɴ,0
995,a98e49882e90ffbc5502b9c18a610f7d_59bdc8f83327930520000041,x uə i n a ɴ s a n tɕ i a o ŋ uə a n,1
996,3571152026907cb5a46bce35806a7a15_59acde12332793407e0000b4,k͡p̚ ɒ x ɔ ɴ t͡ɕ y ɕ ɒ k͡p̚ ɒ,1
997,df68f2daed61311d98db4e8f93665c63_59b773ad3327932328000007,t͡ɕ i ɔ z ɒ h ɒ,2
998,a98622ccc3418f499910c224ab512d39_59b744e833279306ba000012,b̞ æ t͡ʃʲ u k͡p̚ uə ʔ ij j ɒ,1
999,9e2d80d7df3a3a4db28e0711821af2c2_59bfb0603327931d98000008,ɛ ɒ v ɒ s̪,0
1000,f5b82bd4d6cf3caff6ff626f7b6ff852_59a903203327930a67000015,p a ŋ x a n t̪ ɒ o ʁ uə o ɾ ɒ n ɴ i p a n a n d i tɕ i a,1
1001,b2e34f1ff2c270432fbaf4e02315b301_59bcc4cc33279318eb00002e,s ɔ f ɒ ŋ ɴ t̪ ɒ t͡ɕ i æ d i,1
1002,457bcfa2959fd44df5723e5526f02042_59abe5823327932d9e000018,iː a ʊ f,0
1003,98d7346c9592380edfe5b4b0b640754a_59aa0e7e332793115b000013,p e ð a t͡ʃʲ ɻ̩ x a lʲ ɪ o tɕʰ i v̞ʲ iː tʂ ʊ n iː d o,1
1004,6c3e332833b35f94e00c1a3352f614ce_59bc2bf6332793058400003b,w o ʏ j ɒ tɕʰ y j e w ŋ b̞ e ɪ s a,1
1005,6c3e332833b35f94e00c1a3352f614ce_59bc2c0a3327930584000040,k͡p̚ o j ɒ t͡ɕ y m o ɴ v ɒ i s̪ ʌ t i a ʂ ɪ,1
1006,6c3e332833b35f94e00c1a3352f614ce_59bc2c223327930584000045,l iː tsʰ a ɾ ɒ ɴ ʂ ɻ̩ m ɒ ɾ o t a o tʂ ɹ̩,1
1007,27ad4ac7470a67fb928b3840dc85bd35_59ae2efa3327932e40000010,o j a o tɕʰ y tɕʰ i æ a n i k uə a ɴ iː tɕʰ y p i tʂ uə e ɪ tɕ y,1
1008,4467f82e8073a0c0d43b838a04e9b139_59b933dc332793051a000018,a ʔ ɒ u iː m a t͡ɕ i k͡p̚ a ɾ a ʁ a r ɒ,1
1009,4467f82e8073a0c0d43b838a04e9b139_59b933e1332793051a00001b,iː ʔ ɲ a tɕ iː ʁ ɒ ð ә a,1
1010,04b7641eb15cd81d44ffc984e0a4bef3_59b4ff8a3327937fde0000aa,tɕ i n t e ɾ w ɒ t ɒ o tsʰ o ŋ tɕʰ y,1
1011,816648592de0047247a8205413922303_59bdd1fd3327931222000016,k͡p̚ ɔ ʁ ɒ ʔ ɒ tʰ ʁ a ŋ p i,1
1012,2e02143e957350ca6647d006b5899982_59acde45332793039e000025,iː tʂ ɒ h ɒ,0
1013,2e02143e957350ca6647d006b5899982_59acde48332793039e00002b,k͡p̚ w a pʲ iː i t a ʁ a,0
1014,9db373e3f77b40c815d264e31d5a8343_59ab399e3327932232000015,k ɒ a p ɒ,0
1015,9db373e3f77b40c815d264e31d5a8343_59ab39a3332793223200001b,ʔ ɛ ɳ t̪ i t̪ ɒ l̪,0
1016,9db373e3f77b40c815d264e31d5a8343_59ab39a93327932232000020,tʂ ɒ ɳ t i ts a x ɒ,0
1017,ad1af61442bc3f42f5d6376c4e7f6680_59b541cc332793567f000095,k a ts o ʂ ɻ̩ n a n k a n tɕʰ y,1
1018,7f4ac7f01b52827a8b3a74a4dee92a22_59ab9808332793678b00000b,p ʀ ʊ ŋ̟ ә t ɛ n t͡ʃʲ,1
1019,f4623686df10946051de8c54954198d2_59aa4c083327930f0400002f,tɕ iː n j uə i ɴ a n ɕ i æ n ʂ ɻ̩ j æ n ts o ŋ ɕ y ɒ,1
1020,8785f794ce9baa3e0ec95ea55760bd9e_59ab602f33279314b2000008,t a x a ɴ t a o ɕ i tʰ a ŋ ʂ ɻ̩ lʲ ə mʲ iː l uə o p e ʂ ə n i l uə t͡ɕ o ɾ a tʰ o,1
1021,09c6194ab3f7e14abfa7051619af2ac9_59ae117933279305ab000017,k͡p̚ ɔ j h æ n u ŋ ɪ j ɛ v h ɒ,1
1022,03100725ec5ba4ca90e77aa8b18c7852_59b6525f3327930b68000052,t a o x a n t a lː a n i n a ŋ d i tɕʰ i p e ɪ tʂ ʌ,1
1023,769091a12149e29bcd60fc8440bf90fd_59c0bb963327931c0800000e,ɒ l̪ tɕʰ ɪ s ɪ iː uə l a l̪ a ɴ,1
1024,44b44f20d541f792d8ac00cfd8c7eeb0_59c06cb733279329d300002c,ɕ i a ŋ x a ɪ ʂ ɻ̩ ə ɒ x o ŋ k uə uː tɕʰ i j æ,1
1025,02f8ce7e7eadbc02caed14fb241dc04a_59abd455332793286f000059,t ʀ a d a f i ʁ ɔ ɾ a ɕ œ,1
1026,3a956810b3b4cbe3f13a4939c99ebb75_59c20b7333279374f0000020,d ɑ h a ə n ʃ ɔ pʲ ɪ ə a z ə ɾ a ɪ l,1
1027,18cc3e7261d8f19acb7cb2a364214d73_59b391183327930491000012,w e j uə f uə ʂ a i ɹ̩ t a x ɒ,0
1028,098abe54dcab21b45b8db5c42a02b09a_59ba31f93327931b1600003c,ts a h ɒ a tɕ j ɔ d a n,1
1029,777673a19a939fbb37e55d758de30638_59ba41243327936f0c000009,t ɒ x ɒ ɴ d ɒ o kʰ ʌ m i ɴ a ŋ d a n,1
1030,77cd779fe557f07674aa052d0958687a_59ac95ee332793050100003d,ɒ m ɒ b uə b̞ ɔ̃ ŋ̟ tɕ iː k w a ɡ æ,1
1031,94200f59b978b2ff3a0c1db24c5dc412_59ae1070332793073000001a,w a z a ʁ t͡ʃʲ j ɥ iː t ʁ uə ʏ o tɕʰ ɕ j iː ɪ p ʁ ɛ t,1
1032,7e393168fe853b434d39685133253f5d_59be3c743327933a42000007,tɕʰ y a b̞ uə o l uə o tɕ i o uə t i æ n,1
1033,c55fa4cc708bd989cbd244c3bf19a9c5_59b79c2f33279304c300001b,v ɔ iː ɕ ɛ ʁ a ә x a uə p uə ɾ s ɛ ts a ɴ,1
1034,e592288d18fbc6c87f11b3cdefa8f601_59b0839d332793047b0000a6,t y b̞ a j dʲ ɪ l ɒ ɴ,1
1035,9b61f578c965de6e1d28f5de1dea8d82_59b821873327930543000032,ʔ ɔ̃ j uə tɕʰ e p uə m a ʂ a,1
1036,9b61f578c965de6e1d28f5de1dea8d82_59b821a5332793054300003c,t͡ɕ iː ɕ i j a,2
1037,9b61f578c965de6e1d28f5de1dea8d82_59b821b13327930543000042,ɕ iː ɕ i j o ə,2
1038,e4325c25e8601a6b4247d00033861f72_59b7b8eb33279304b4000034,a o s uə x a ŋ ɕ ɻ̩ tɕ i iː e,1
1039,e4325c25e8601a6b4247d00033861f72_59b7b8fe33279304b4000038,a ð o m ɛ ð s̪ ɔ ʁ uə a m ʃ ɪ tɕ e ʁ,1
1040,e4325c25e8601a6b4247d00033861f72_59b7b90e33279304b400003c,t a o x a ŋ tɕʰ y x a n ɻ o ŋ ɴ ʌ n f ɔ̃ ŋ v a ŋ ɕ i tɕ i ə,1
1041,9e159e14655bb7e973ab1ad8b44c4958_59bc572333279309f1000008,ɪ ɳ ɪ p a ʊ h ɾ a ŋ z ə ʊ ʏ t͡ʃʲ ɪ x ə ɴ bʲ iː s a ɴ ts o tʲ i,1
1042,2084c6535c253cbc27c668ac090ff420_59af4b1a3327930510000028,t͡ʃʲ ʏ a n d͡ʒ a ʁ n d ʊ ŋ̟ d͡ʒ uə,1
1043,1c2eac22ebc5866c59d408f0d517e03b_59be491a33279305bc00004b,ʁ ɥ ə ɕ i a,1
1044,9ea198d97f58a2c3e77af5036eba07b3_59bdbd2733279312dd00000a,ɪ ɕ i t a ʊ m ɨ n ɔ,1
1045,09cb5bb8d7831e09298851bc2ce69fcf_59afd38d3327935ee2000013,tʲ iː a lʲ y ɕ ɪ ʁ v ɔ d iː ɔ,1
1046,afde9b045b59dcfb32c2fa6f839c513f_59b6795e3327937ee300001f,t a o x ʌ ŋ d ɒ o tɕʰ i ɾ i n ɕ y x uə a ŋ ɴ ɲ ɒ tʂ uə o ŋ,1
1047,e6286473fdf1edb6cb74d3ba0babf1a9_59b891a133279304c400009b,k͡p̚ ɒ x o iː n z a x ɒ l uə ɒ v a ɻ e n,1
1048,422cc7f71fa8cb4c575f4a5ae9a7adc0_59b4a95233279305a700001e,ts uə o x a ŋ ɴ tɕʰ y s ɪ tʂ uə b̞ a n tɕ i ŋ j uə æ,1
1049,2b99fe0afd43e26d4fc9537c73cdf7d4_59b765d933279309d40000b0,o tɕ i ɴ ɒ j o x o l̪ tʂ ɨ ð ɒ,1
1050,7d4225d741eb041abf577cc1c1b2e800_59ae6526332793289b00002b,w ɛ tɕʰ ʏ n ɪ zʲ a ɪ f ʏ tʲ e ʁ ɪ ð ə,1
1051,0da7c6f9553eff57b6bac85413834879_59abbbab33279304f6000393,ɕ ə ɪ m ʁ ɾʲ ɛ zʲ ɒ ʁ ɔ w a ʀ ә t a,1
1052,0da7c6f9553eff57b6bac85413834879_59abbbba33279304f6000396,t͡ɕ y j æ n d i tɕ i æ n v e ɪ i tʂ ɒ ŋ w a ŋ f a ŋ,1
1053,992a905d3e9418a01998ff8a9162bc94_59b91efb332793049d000016,s ʌ u ʒ ə s ɪ tɕ y uə ʐ ʌ,1
1054,490a0f9978cc44bc7e7945aa59df3674_59be18c73327932d3b000032,f a n d ə ʊ ɪ x ə ɪ v uə ə a ɪ n tɕ iː t͡ʃ ʁ ɹ̩,1
1055,389a03ab7b6f3dfca9ab303a1bedcf24_59af6873332793162d00002b,,0
1056,d0f7d4fca6f7358164526f877043e7a4_59bdf0183327930a4a000009,t͡ɕ ɔ ŋ h ɒ f ɒ ɴ ɒ ʁ a ɪ tʂ uə ʂ ɻ̩ x a ɪ l̪ i o ɴ tɕʰ i ʂ o ŋ ʁ ʌ x uə a ʀ a n p e ɪ m ɹ̩,1
1057,659fea0b5c303ce1e71bcab352b36524_5685c202332793060f000029,t a o x ʌ ŋ tɕʰ i x a ŋ ð ɒ s ɪ ɕ i a o s a ɴ t i t a ŋ p i l ʌ,1
1058,148213f57b49711d78f8a7797be6df28_59c0bcc73327936e8c000039,k͡p̚ ɒ h ɒ k͡p̚ ɔ ʁ ɒ ɳ l ɒ ɳ t̪ʰ u d u ŋ̟ ɪ s ɒ l̪ a,1
1059,bab7cab54a25a29659ad7ab4f2b796a3_59afd6193327930fb400000f,d a ə f a ə ŋ s t p ʀ ɨ i b ɪ a,1
1060,5d58ea1d02e2c4da8b55f9761444706b_59bb0d213327930b40000009,ɕ i lʲ e t a l uə ɕ ɔ ɕ y ɛ,1
1061,cd4b5bdcf693f7f4542adf7f1144aff0_59a91ee7332793214c000009,ɔ̃ h ɒ m a m ɪ m a b a ɡ a,1
1062,890f5eb2701e65075b7ec3a9cff69bc9_59acf7f033279344d50000e8,j a ɒ ә ɒ,1
1063,34e99d856b39f623b8297acbe07c96e8_59aba3e63327932e5e000048,tʂ ɒ ŋ x a ɾ t ɒ ɻ̩ t̪ o ŋ f uə ɾ i j æ,1
1064,842c2e2fea407644e886f3e2cb5182aa_59c5aa5f3327930293000036,ʂ ɔ b ɒ,1
1065,6b72a1b9cae5fdcc6fb0a629268d49a8_59b3f2103327930541000019,ʔ ɔ̃ t͡ʃʲ ɻ̩ t͡ɕ æ l i,1
1066,6b72a1b9cae5fdcc6fb0a629268d49a8_59b3f216332793054100001f,j uə tɕ i n x uə tʂ ɹ̩,1
1067,6b72a1b9cae5fdcc6fb0a629268d49a8_59b3f21b3327930541000025,s ɒ m ɒ,1
1068,53f1199e607aa6da3c993a90997ef1e6_59af139d33279320d900000c,ʂ y ɪ tʂʰ a n ts ʌ ŋ̟ b ə ʂ ɪ ɕ i n b̥ a ɪ tɕʰ i ɴ tʰ a ɪ k͡p̚ uə l uə tʰ ʌ x a o,1
1069,b760b1a48eb5eb2908704e5869c865fe_59ae20973327930aed000016,tʂ ɻ̩ s̪ ɒ m a,0
1070,4eb79ea9c18fa1277ab6f6bfad22364a_59a97e0733279306c8000015,a t a o tʰ a ɴ d ɪ s ɪ p iː ð ʌ m i j uə æ n,1
1071,042f799b027c0c7d39c9bed2bf1bd77f_59aa65d8332793410100004f,m ɾ ɒ o tɕʰ y ts o uə ɾ ʌ ɕ æ ɻ ʌ l m e n tʂ o ŋ f uə,1
1072,2ded742201c875664dce610143326000_59af3b9f33279309ab00003f,t a o x a ʂ æ n t o n uː,1
1073,8284ac4dfece91b2c7debcc2c5e3c14d_59ab4b6a33279304b0000068,t i œ̃ v u ɴ h ʏ,1
1074,998d57a7d3879ce047b8953ab81a5a66_59a9031f33279370c6000017,t a n uə o j a ŋ kʰ a ɪ s uː tʰ ə ŋ d ʌ ɒ,1
1075,4215ed139d9669d575917730fc840d9c_59af1aef33279304c300002c,s̪ u ts ɪ ɴ ɔ ð ɹ̩,0
1076,4215ed139d9669d575917730fc840d9c_59af1af433279304c300002f,uə æ n i ŋ p i ɒ o j uə tʂʰ a ŋ,1
1077,4215ed139d9669d575917730fc840d9c_59af1b1133279304c3000037,zʲ y ʊ s ɒ ә v ɒ ɾ,1
1078,cf2cf81261f5a55dac507e4db8bffdd5_59ae7df0332793055d000011,t ɒ ŋ ʂ a ɾ ŋ t a o tʂʰ ə ŋ ɴ a o j a j æ n,1
1079,7f7541c2ed22d2d663b01727308dc4f3_59ae8d4e3327930b2000001e,ɒ m ɒ ɳ ʁ ɒ i,0
1080,f56942d37b62f684119730bf3305f6a7_59bd46ca33279308dd000021,t͡ʃʲ a t̪ a s ɪ a ɪ ɕ ɪ t ɪ ŋ k ɪ uː,1
1081,3dd1770cf6abb9dd2f9962247dc9e161_59ae22673327931ac100012e,tɕʰ iː ʁ uə l a ɴ tɕʰ y,1
1082,c6bc7187b3fcbd7789a427d210f2b654_59c0876433279303a000006f,i p a o w o t a o j a ɒ tʰ a ɪ f ʌ ŋ ʂ ɻ̩ s ɻ̩ x ʌ tɕʰ y,1
1083,c6bc7187b3fcbd7789a427d210f2b654_59c0877033279303a0000074,ŋ̟ l i p a w ɒ t a o x a ŋ t a ɒ ɪ tɕ j a kʰ a ɪ f ʌ ŋ ʂ ɻ̩ ʂ ɻ̩ n x ʌ ɒ tɕʰ y,1
1084,0ae5bca0adf17f3f2c28c72958bbb809_59b8848f33279324dc00000b,p ɒ tɕ i o v uə lʲ e i ɴ ɔ,1
1085,ec2e33ef77fdc332e2c6a4d4ae23bd0e_59bbb635332793036a000077,t͡ʃʲ ə lʲ ɛ ʁ a ɪ t ɛ ɔ p uə,1
1086,e41df5d3a4741f604dd9bc69db42d9fc_59ae163133279328cb000007,o t a ɾ ɒ ɕ i a o p a o ɕ i o uə ɕ i æ n k o ŋ s ɪ,1
1087,0ae5c573186d7902c07cef8f64f736c1_59bd2b8c332793283e000012,t ɒ o x a m o ŋ k͡p̚ uə ɕ i a ŋ t͡ɕ i iː,1
1088,785f3472ff0448672d1cc659408ae11d_59acb1e0332793046c0000a0,ʔ,0
1089,785f3472ff0448672d1cc659408ae11d_59acb1e5332793046c0000a3,ɔ dʲ ɪ ʁ ɔ ɾ,1
1090,cfac0485efbb6d99094d7bf7368387d2_59bcf0a83327931a7d00004c,v a t͡ɕ y tʰ a ð k uə l̪ lʲ iː i b̞ o tɕ i lʲ j æ,1
1091,1dbaca6e3014b4ea84a95646523c4b99_59b5f14f3327931628000009,ʂ ɔ ŋ ŋ̟ ɒ t̪ a x ә x uə a k͡p̚ uə ɳ iː n t͡ɕ iː,1
1092,0bd39d3b6e48d00d0d4695ca5e4f4390_59a9463233279304b2000128,t͡ɕ iː ʂ ɒ p ɒ l̪ x ɒ,2
1093,bfc0b6fc64aa6fdd5588570f61c75d75_59ac057733279304f3000025,f y l b a ɾ a ɪ l d ə a l t ɔ t ʊ,1
1094,0d38f96fdb73ce5def052f773e016d2e_59ba818033279304cf00003c,i ɒ ʁ i tʲ ɒ ɾ ʌ ɡ a tʲ iː tʲ iː f a ŋ̟ ә tɕ j œ a l a,1
1095,0d38f96fdb73ce5def052f773e016d2e_59ba818e33279304cf00003f,p a ʁ ʀ a n ð ɒ o tʰ j ʁ k ɛ ʁ ɡ w a tʲ iː dʲ iː tʰ a tɕ j r ɛ n ɔ n ts ə n ɪ l ɔ tʲ ɒ,1
1096,215e930825560a4443f1298cb71f1cdd_59b6759f3327935342000004,p ɒ x ə ɒ s lʲ ɪ n i p ɔ tʰ ɒ,1
1097,74c2648e1d5dbfdc389098073814d2e7_59be795533279304ab000065,t iː n d ɔ n f iː ð a tʂ ə ɾ ɪ j a ɴ ɡ a ʁ,1
